gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,geometry
2246867493,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287930,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.59589,11.9123,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287930,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:56:18.645Z,,,POINT (11.9123 57.59589)
2246867485,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287471,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng1_36, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.64339,11.79195,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287471,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:01:06.586Z,,,POINT (11.79195 57.64339)
2246867484,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287979,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57986,11.92163,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287979,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:01:22.510Z,,,POINT (11.92163 57.57986)
2246867483,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287722,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56822,11.92476,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287722,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:14:00.078Z,,,POINT (11.92476 57.56822)
2246867477,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288130,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58755,11.90855,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288130,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:22.227Z,,,POINT (11.90855 57.58755)
2246867473,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287911,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.59606,11.90925,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287911,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:23.931Z,,,POINT (11.90925 57.59606)
2246867461,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287492,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng1_08, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.64416,11.79403,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287492,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:45.968Z,,,POINT (11.79403 57.64416)
2246867456,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288014,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58298,11.92514,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288014,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:33.660Z,,,POINT (11.92514 57.58298)
2246867450,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288069,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58552,11.91844,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288069,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:01:03.854Z,,,POINT (11.91844 57.58552)
2246867449,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288117,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58844,11.91183,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288117,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:48.923Z,,,POINT (11.91183 57.58844)
2246867446,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287427,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng3_05, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.62331,11.78577,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287427,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:46.428Z,,,POINT (11.78577 57.62331)
2246867434,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287932,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57775,11.93035,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287932,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:20:18.733Z,,,POINT (11.93035 57.57775)
2246867428,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287933,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57745,11.92921,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287933,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:04.199Z,,,POINT (11.92921 57.57745)
2246867427,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287853,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57396,11.91517,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287853,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:59:06.111Z,,,POINT (11.91517 57.57396)
2246867424,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288050,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58373,11.91857,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288050,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:58:19.330Z,,,POINT (11.91857 57.58373)
2246867418,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287936,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57763,11.926,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287936,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:18:26.101Z,,,POINT (11.926 57.57763)
2246867416,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287674,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56325,11.92467,5.0,,,,,,2018-09-06,6.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287674,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:01:14.200Z,,,POINT (11.92467 57.56325)
2246867414,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287852,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57399,11.91489,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287852,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:00:04.852Z,,,POINT (11.91489 57.57399)
2246867408,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287773,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57006,11.91588,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287773,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:01:14.201Z,,,POINT (11.91588 57.57006)
2246867403,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287808,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57188,11.93134,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287808,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:09:57.913Z,,,POINT (11.93134 57.57188)
2246867401,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287718,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56837,11.92101,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287718,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:11:48.654Z,,,POINT (11.92101 57.56837)
2246867390,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288055,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58477,11.91547,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288055,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:00:11.712Z,,,POINT (11.91547 57.58477)
2246867389,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287414,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng3_16, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.62566,11.77205,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287414,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:12.070Z,,,POINT (11.77205 57.62566)
2246867385,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288150,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58759,11.90628,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288150,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:03:03.241Z,,,POINT (11.90628 57.58759)
2246867380,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287445,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng2_25, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.62521,11.79173,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287445,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:58.997Z,,,POINT (11.79173 57.62521)
2246867376,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288023,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58258,11.93114,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288023,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:44.029Z,,,POINT (11.93114 57.58258)
2246867374,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287832,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57315,11.92671,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287832,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:02.186Z,,,POINT (11.92671 57.57315)
2246867371,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287438,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng2_33, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.62657,11.79455,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287438,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:04.167Z,,,POINT (11.79455 57.62657)
2246867369,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287834,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.5734,11.92539,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287834,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:04.197Z,,,POINT (11.92539 57.5734)
2246867368,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287461,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng2_08, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.63028,11.79274,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287461,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:00:11.710Z,,,POINT (11.79274 57.63028)
2246867364,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287991,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58062,11.92395,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287991,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:03:38.007Z,,,POINT (11.92395 57.58062)
2246867363,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288071,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58553,11.91612,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288071,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:18:58.398Z,,,POINT (11.91612 57.58553)
2246867360,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287723,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56829,11.92505,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287723,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:16.838Z,,,POINT (11.92505 57.56829)
2246867355,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287695,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.56774,11.92177,5.0,,,,,,2018-09-06,6.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287695,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:21:34.754Z,,,POINT (11.92177 57.56774)
2246867354,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288136,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58903,11.90763,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288136,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T13:57:08.148Z,,,POINT (11.90763 57.58903)
2246867352,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287456,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Brännö-Styrsö_Äng2_14, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.63232,11.79266,5.0,,,,,,2018-09-05,5.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287456,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:00:04.846Z,,,POINT (11.79266 57.63232)
2246867350,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288048,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58327,11.92035,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288048,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:00:04.085Z,,,POINT (11.92035 57.58327)
2246867347,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287820,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57246,11.92285,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287820,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:13:48.921Z,,,POINT (11.92285 57.57246)
2246867343,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75288080,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.58588,11.92389,5.0,,,,,,2018-09-03,3.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75288080,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:19:32.781Z,,,POINT (11.92389 57.58588)
2246867342,38b4c89f-584c-41bb-bd8f-cd1def33e92f,urn:lsid:artportalen.se:sighting:75287792,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Zostera,Zostera marina,,SPECIES,Zostera marina L.,Zostera marina,L.,SE,"Stora Amundö och Billdals skärgård, Vg",Västergötland,PRESENT,,b8323864-602a-4a7d-9127-bb903054e97d,57.57039,11.92821,5.0,,,,,,2018-09-04,4.0,9.0,2018,2863967,2863967.0,HUMAN_OBSERVATION,SLU Artdatabanken,Artportalen,75287792,,,,CC0_1_0,Göteborgs Stad,Johanna Bergkvist,,,2025-07-19T14:05:42.549Z,,,POINT (11.92821 57.57039)
